,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
2036,213023,monet,500,771,0.19974,0.02036,#FFBF7F,#3F0000,#BF7F7F,#3F0000,#FFFFBF,#7F3F00,#003F00,#7F7F3F,#FFFFFF,#FFFF7F
2037,213024,monet,500,758,0.19974,0.01455,#FFFF7F,#003F00,#3F0000,#FFBFFF,#7F7FBF,#BF7F7F,#7F3F7F,#7F3F3F,#3F003F,#3F0000
2038,213025,monet,500,876,0.19977,0.19269,#3F3F00,#FFFFBF,#FFFFFF,#BF7F7F,#00003F,#FFFFBF,#3F7F7F,#BFBF00,#BF3F00,#00003F
2039,213027,monet,500,899,0.19978,0.34262,#7FBFBF,#3F3F3F,#BFFFBF,#FFBF7F,#FFFFBF,#000000,#7F3F3F,#FFFFFF,#FF7F7F,#7F7F3F
2040,213028,monet,500,798,0.19975,0.12723,#FFFFFF,#7F7F7F,#000000,#FFFF7F,#BF7F3F,#FFFFFF,#3F0000,#7F7F00,#BFFFFF,#BFBFBF
2041,213029,monet,500,790,0.19975,0.24572,#FFFFBF,#BF7F3F,#000000,#BFBFBF,#3F3F00,#FFFFFF,#BF3F00,#BFBFBF,#3F3F7F,#FFFFFF
2042,213054,monet,500,872,0.19977,0.52218,#7FBFFF,#7F3F3F,#FFFFBF,#3F0000,#FFFFFF,#FFBFBF,#FFFFFF,#7FBF7F,#FFFFFF,#FF7F3F
2043,213055,monet,500,727,0.19972,0.29524,#FFFFFF,#7F0000,#BFBF7F,#3F3F00,#FFBFBF,#BFFFFF,#7F7F00,#BFBFFF,#BF7F3F,#000000
2044,213056,monet,500,776,0.19974,0.16196,#BFFFFF,#3F3F3F,#BFBF3F,#FFFFFF,#FFFFBF,#000000,#7F3F00,#7F7F7F,#7FBFBF,#BFFFFF
2045,213057,monet,500,765,0.19974,0.28433,#BF7F3F,#BFFFFF,#3F3F00,#FFFFFF,#BF3F00,#BF7FBF,#000000,#FFFF7F,#FFFFFF,#BFBF3F
2046,213058,monet,500,904,0.19978,0.04923,#FFFFFF,#3F3F3F,#FF7F3F,#7F3F00,#3F0000,#BFBFFF,#3F003F,#7F7F7F,#FFBF7F,#BFFFFF
2047,213059,monet,500,407,0.19951,0.02953,#BF7F7F,#000000,#7F7F00,#FFFFFF,#FFBF00,#BF3F00,#FFFF7F,#BFBF00,#003F3F,#3F0000
2048,213061,monet,500,836,0.19976,0.01775,#000000,#BFBF7F,#3F3F00,#3F3F00,#7F3F00,#003F00,#FFFF3F,#FFBF00,#BF7F00,#7F7F3F
2049,211712,monet,500,863,0.19977,0.01681,#007F3F,#FFBF7F,#003F00,#BF7F3F,#FFFFFF,#7F3F3F,#7FBFBF,#003F00,#FFFFFF,#003F00
2050,211713,monet,500,632,0.19968,0.00475,#3F0000,#FFBF7F,#3F3F00,#BFBFFF,#3F3F00,#7FBFBF,#7F7F7F,#FFFFFF,#BFBF3F,#3F0000
2051,211734,monet,500,655,0.19969,1.43736,#FFFFFF,#FFFFFF,#3F7F7F,#FFFFBF,#7FBFBF,#00003F,#FFBF7F,#BF7F3F,#FFFFFF,#3F3F00
2052,211735,monet,500,664,0.1997,0.00947,#7F7FFF,#3F003F,#FFFFBF,#3F0000,#7F3F3F,#7FBFFF,#7FBF7F,#7FFFFF,#FFFFFF,#3F003F
2053,211738,monet,500,700,0.19971,0.16795,#FFFFFF,#7F7F7F,#7FBFFF,#000000,#BFBF3F,#BFBFBF,#FFBFBF,#7F3F00,#BFBFFF,#3F0000
2054,211740,monet,500,675,0.1997,0.12924,#BFBF7F,#FFFFBF,#000000,#FFFFFF,#7F3F3F,#BFBFFF,#FFBF7F,#3F3F3F,#3F7F7F,#FFFF7F
2055,211741,monet,500,663,0.1997,0.15883,#BFBF3F,#000000,#7FBFBF,#BF7F7F,#7F0000,#7F7F00,#FFFFFF,#FFFF7F,#3F7FBF,#7F3F7F
2056,211742,monet,500,653,0.19969,0.0423,#7F3F3F,#FFFFFF,#00003F,#BF7F7F,#BFBFFF,#000000,#FFBF7F,#3F3F00,#FFBFFF,#FFFFFF
2057,211743,monet,500,617,0.19968,0.31901,#003F00,#FFFFBF,#BF7F7F,#FFFFFF,#7F7F00,#7FBFFF,#7F3F00,#000000,#BFBF7F,#7FFFFF
2058,211772,monet,500,601,0.19967,0.02056,#BF7F3F,#BFFFFF,#3F0000,#000000,#FFFFBF,#BFBFBF,#3F3F3F,#FFFFFF,#7FBFFF,#FFFFFF
2059,211784,monet,500,608,0.19967,0.17806,#BFBFFF,#3F3F3F,#7F7F3F,#7FBFFF,#FFFFBF,#000000,#3F7F7F,#BFBF7F,#FFFFFF,#BFFFFF
2061,211907,monet,500,677,0.1997,0.00903,#3F0000,#BF7F3F,#003F00,#BFBFBF,#7F3F3F,#BFBFBF,#3F0000,#7F7F3F,#7F003F,#7F003F
2063,212045,monet,500,603,0.2,0.00522,#000000,#7FBF7F,#3F3F7F,#FFFFFF,#FF7F7F,#000000,#3F0000,#7F3F3F,#3F003F,#FFFFBF
2064,212060,monet,500,790,0.19975,0.01997,#BFBF7F,#007F00,#FFFFFF,#000000,#BFBFFF,#7F7F3F,#7F7F3F,#3F0000,#7F7F3F,#7F7FBF
2065,212067,monet,500,679,0.19971,0.02176,#BFFF3F,#003F00,#BF7F00,#3F7F3F,#FFFFFF,#FFFF7F,#00003F,#FF7F7F,#003F00,#7F7F7F
2067,212352,monet,500,601,0.19967,0.10737,#003F3F,#FFBF7F,#BF7F3F,#00003F,#3F7F7F,#7FBFBF,#3F3F00,#7F7F00,#003F3F,#FFFFFF
2069,212387,monet,500,681,0.19971,0.0512,#FF7F7F,#000000,#7F7F00,#FFFFFF,#7F7F7F,#7F3F7F,#FFFF7F,#FF7F00,#000000,#7F3F00
2070,212429,monet,500,673,0.1997,0.02061,#3F003F,#BF7FFF,#000000,#3F7FBF,#BFBFFF,#3F7FFF,#BF7F3F,#FFFFFF,#BF7F7F,#3F3F3F
2071,212436,monet,500,669,0.1997,0.02475,#BF7F3F,#FFFFFF,#3F3F00,#7F7FBF,#FFFFFF,#3F7F3F,#000000,#7F7F00,#000000,#BFBFBF
2072,212465,monet,500,670,0.1997,0.11345,#7F7F7F,#00003F,#3F3F7F,#000000,#BFBFBF,#7F7FFF,#3F3F3F,#3F0000,#003F3F,#7F7F00
2073,212508,monet,500,622,0.19968,0.06818,#FF7F3F,#000000,#FFFFFF,#7F7F3F,#000000,#FFFF3F,#7FBF3F,#007F3F,#FFFFBF,#7FBFFF
2074,212525,monet,500,663,0.1997,0.17853,#7FBF7F,#003F3F,#7F3F00,#BF3F7F,#FF7FBF,#FFFFBF,#7F003F,#FFBF3F,#3F7F7F,#000000
2075,212593,monet,500,656,0.1997,0.01126,#BF7FFF,#000000,#7F3F3F,#BFFFFF,#3F3F00,#3F7FBF,#FFFFBF,#BF7F7F,#7FFFBF,#FFFFFF
2077,212600,monet,500,715,0.19972,0.15562,#000000,#BF7F7F,#FFBFBF,#FFBF3F,#7F3F00,#7FBF3F,#3F0000,#7FBFBF,#FFFFBF,#3F3F7F
2078,212618,monet,500,707,0.19972,1.21934,#FFFFFF,#3F3F3F,#FFBF7F,#BFBFFF,#000000,#BF7F3F,#7F3F00,#BFBFBF,#7F3FBF,#FFBFFF
2079,212623,monet,500,649,0.19969,0.03655,#BFBFBF,#3F7F3F,#7FBFFF,#00003F,#7F3F3F,#FFFFFF,#7F7F7F,#000000,#3F3F00,#BFBF3F
2081,212634,monet,500,758,0.19974,0.0282,#3F0000,#FFBFBF,#3F3F3F,#00003F,#BF7F3F,#7F3F00,#BFBFBF,#FFFFFF,#7F3F7F,#3F0000
2082,212692,monet,500,660,0.1997,0.10556,#7FBFBF,#7F3F00,#FFFFFF,#000000,#FFBFBF,#3F3F7F,#7F7F7F,#000000,#BF7F3F,#BFFFFF
2084,212710,monet,500,1027,0.19981,0.0957,#BFFFBF,#3F0000,#BFBF7F,#3F7F3F,#BF3F3F,#000000,#FFFFFF,#FFBF3F,#BFBFFF,#FFBF7F
2087,212731,monet,500,659,0.1997,0.09623,#FFFFFF,#BF3F00,#FFBF7F,#000000,#BFFFBF,#7FBF00,#3F3F3F,#7FBFFF,#7F7F7F,#FFBF00
2088,212737,monet,500,676,0.1997,0.29566,#7F7F00,#FFBFBF,#BF7F7F,#7F0000,#FFFFFF,#3F003F,#BFBFBF,#3F7F7F,#BF0000,#000000
2089,212743,monet,500,795,0.19975,0.0408,#FFBF7F,#003F00,#3F7F7F,#000000,#7FBF7F,#BF3F3F,#FFFF7F,#3F3F00,#7F7F00,#7F0000
2090,212766,monet,500,678,0.19971,0.01414,#3F0000,#FFFF3F,#7F3F00,#7F7F7F,#FFFFBF,#3F003F,#003F00,#FF7FBF,#FF7F3F,#7F0000
2091,212789,monet,500,626,0.19968,1.94704,#BFBFBF,#7F7F00,#BFFFFF,#3F003F,#FFFFFF,#BF7F3F,#FFFFBF,#3F0000,#3F7F7F,#007F00
2093,212861,monet,500,695,0.19971,0.09509,#FFFFFF,#3F7F00,#BFBFBF,#000000,#BFBF7F,#BF7F00,#FFBFFF,#BFBFBF,#FFFFFF,#003F00
2094,212707,monet,500,691,0.19971,0.02605,#FFFFBF,#3F0000,#BFBFFF,#7F7F7F,#000000,#FFFFBF,#7F3F3F,#FF7F7F,#FFFF7F,#FFFFFF
2095,212026,monet,500,644,0.19969,1.5237,#7F3F7F,#BF7F7F,#3F3F00,#007F7F,#000000,#3F7F7F,#BF7F3F,#BF3F00,#3F7F00,#BFBF7F
2096,9223372032559848264,monet,500,671,0.1997,0.05718,#000000,#FFBF3F,#3F3F00,#BFFFBF,#003F00,#7F0000,#FFFFBF,#7F7F7F,#BF3F00,#BF7F3F
2097,211729,monet,500,831,0.19976,0.50952,#BFBFBF,#FFFFFF,#003F00,#BFBF00,#FFFF7F,#BFFFFF,#BFBFFF,#7F7F00,#3F7F7F,#BFBF7F
2101,211804,monet,500,372,0.19946,0.01504,#3F3F00,#7F7F7F,#FFFFFF,#000000,#FFBF7F,#7F7F00,#003F7F,#BF7F3F,#00003F,#7F7F7F
2102,211805,monet,500,409,0.2,0.05119,#FFFFFF,#3F7F00,#003F00,#3F7FBF,#BF7FBF,#7F003F,#BF7F3F,#3F7F3F,#000000,#BF7F00
2103,211806,monet,500,673,0.1997,0.01717,#FFBF7F,#3F3F00,#000000,#3F7F3F,#FFFF7F,#FF3F00,#FFBF00,#7FBF00,#BF3F3F,#7FBF7F
2104,211808,monet,500,670,0.1997,0.01145,#FF7F00,#7F0000,#FFBF7F,#000000,#7F3F3F,#FFFFBF,#3F7F00,#BFBF00,#7F7F7F,#000000
2105,211856,monet,500,664,0.1997,0.0487,#BF7F3F,#003F00,#7F3F00,#7F7FBF,#BF7F00,#003F00,#BFBFBF,#3F3F7F,#7F3F3F,#3FBF3F
2106,211915,monet,500,626,0.19968,0.02104,#BF7FFF,#00003F,#7F7F7F,#000000,#BF3F3F,#FFFFBF,#FF7F7F,#7F3F3F,#3F0000,#3F7F7F
2107,212068,monet,500,675,0.1997,0.0423,#3F003F,#FFBF7F,#3F003F,#FFFFFF,#BF7F3F,#7F7F00,#000000,#007F3F,#007F3F,#FFBFFF
2108,212200,monet,500,680,0.19971,0.04713,#7F3F00,#7FBFBF,#3F3F00,#FFBF3F,#BF7FBF,#3F0000,#FFFFBF,#7F7F3F,#3F3F00,#3F3F7F
2109,212233,monet,500,626,0.19968,1.35575,#BFBFFF,#3F3F3F,#3F7F3F,#7FBFBF,#FFFFFF,#003F00,#BFBFBF,#BF7F3F,#FFFFBF,#000000
2110,212247,monet,500,658,0.1997,0.01066,#000000,#7FBFBF,#BFFFFF,#3F3F3F,#7F3F00,#3F7F7F,#FFFFFF,#3F3F3F,#3F3F3F,#3F3F00
2111,212249,monet,500,827,0.19976,0.24431,#7FBFFF,#7F7FBF,#000000,#FFBFBF,#3F3FBF,#7FBFBF,#BFBF3F,#FFFFFF,#7F7F3F,#FFFFFF
2112,212320,monet,500,772,0.19974,0.633,#BFBFFF,#7F7FBF,#BFBF3F,#3F0000,#BFBFBF,#FFFF7F,#7F7FFF,#003FBF,#BF7F00,#FFFFFF
2113,212351,monet,500,675,0.1997,0.12008,#BF7F7F,#00003F,#3F3F7F,#BFBFFF,#BF7FFF,#000000,#FFFFBF,#BF7F3F,#3F7FBF,#7F3F00
2114,212357,monet,500,607,0.19967,0.04809,#3F003F,#BFFFFF,#FFFFBF,#3F7F3F,#000000,#7FBF7F,#7FBFFF,#003F00,#3F3F00,#FFFFFF
2117,212418,monet,500,578,0.19965,0.02269,#000000,#3F7F7F,#7FFFFF,#003F3F,#BFBF7F,#7F7FBF,#FFFFFF,#7F3F00,#3F3F00,#3FBFFF
2118,212515,monet,500,670,0.1997,0.0297,#3F3F00,#BFFFFF,#000000,#BF7F00,#003F00,#7F7F7F,#3F3F7F,#FFFFFF,#FFFF7F,#7F0000
2119,212579,monet,500,632,0.19968,0.02775,#003F3F,#FFBFBF,#3F7F7F,#000000,#FFFFFF,#FFBF3F,#7F3F00,#3F3F00,#BF7F3F,#7FBFBF
2122,212620,monet,500,667,0.1997,0.01887,#00003F,#7FBFBF,#000000,#3F3FBF,#007F3F,#3F0000,#000000,#3F003F,#FFFFBF,#7F7F3F
2123,212685,monet,500,600,0.19967,0.12573,#BF7F3F,#BFBFFF,#000000,#FFBF7F,#7FBF3F,#FFFFFF,#7FBFBF,#FFFF7F,#3F3F7F,#3F3F00
2124,212686,monet,500,677,0.1997,0.36305,#7FBFBF,#000000,#BFFFFF,#FFFFFF,#3F7F7F,#3F3F00,#FFFFFF,#BF7F3F,#7FBFFF,#FFBF7F
2125,212717,monet,500,602,0.19967,0.06193,#003F00,#BF7F7F,#FFFFFF,#FFBF3F,#BF7F00,#BFBFFF,#3F7F7F,#3F7F00,#000000,#7F0000
2126,212850,monet,500,662,0.1997,0.13705,#3F7F7F,#3F3F00,#FFFFFF,#7F3F3F,#007F7F,#BF7F3F,#00007F,#BFBFBF,#000000,#7FBFFF
2127,212865,monet,500,500,0.1996,0.58844,#FFFFFF,#7F7F00,#000000,#BFFFBF,#7F7F3F,#BFBF00,#BFBFFF,#3F7F7F,#003F7F,#BFBFBF
2128,213019,monet,500,666,0.1997,0.04561,#BFFFFF,#3F3F3F,#3F003F,#BF7F3F,#FFFFFF,#BF3F00,#000000,#7FBFBF,#BFBF7F,#00003F
2129,212635,monet,500,657,0.1997,0.01522,#FFFFBF,#7F3F00,#000000,#3F3F7F,#003F3F,#BFBF7F,#003F3F,#7F7F00,#7FBFFF,#7F7FFF
2130,212002,monet,500,665,0.1997,0.18646,#FFFFFF,#BFBF3F,#3F0000,#7FBFFF,#7F3F00,#3F3F3F,#FF7F00,#7F7F7F,#BF3F3F,#BFFFFF
2132,9223372032559848211,monet,500,686,0.19971,0.01913,#3F0000,#BFBFBF,#003F3F,#3F7F7F,#3F0000,#BF7F7F,#BF7F7F,#3F3F00,#7F7F00,#3F003F
2133,211719,monet,500,688,0.19971,0.04102,#7F7F7F,#3F0000,#FFBF7F,#BF7FBF,#FFFFFF,#000000,#FF7F7F,#BF3F3F,#FFBFFF,#7F3F3F
2135,211789,monet,500,380,0.19947,0.06867,#7F3F00,#BFFFFF,#3F0000,#BF7F3F,#FFFFFF,#FFBF7F,#000000,#3F3F7F,#7F7FBF,#FFFFBF
2136,211815,monet,500,593,0.19966,0.04147,#000000,#7FBFFF,#3F3F3F,#FFFFFF,#3F3F00,#7F7F7F,#FFFFFF,#3F3FBF,#BF7F3F,#00007F
2137,211920,monet,500,825,0.19976,0.04525,#3F7F7F,#FFFFBF,#003F3F,#FFFFFF,#000000,#7FBFBF,#7F7F3F,#BFBF7F,#BFFFFF,#003F7F
2139,211952,monet,500,588,0.19966,0.12893,#003F00,#BF7F3F,#7F3F3F,#7F7F3F,#FFFF7F,#7F0000,#FF7F7F,#000000,#BF003F,#FF7F00
2140,212085,monet,500,688,0.19971,0.30588,#3F0000,#FFFFFF,#BFBF3F,#FFFF7F,#7F7FBF,#7FBFFF,#7F7F3F,#FFFF3F,#FFFFFF,#7F3F3F
2141,212250,monet,500,804,0.19975,0.01646,#FFBFFF,#3F0000,#BF7F00,#FFBF7F,#3F0000,#BF7F7F,#3F3F3F,#7F3F00,#3F7F3F,#FFFFBF
2142,212259,monet,500,823,0.19976,0.10862,#FFBFFF,#3F3F00,#BFBF7F,#7F7F7F,#BFFFBF,#7F7F7F,#7FBFFF,#FFFFBF,#000000,#7F7F00
2143,212317,monet,500,666,0.1997,0.14062,#FFBF7F,#003F3F,#3F7F7F,#3F3F3F,#BFFFFF,#FFFFBF,#BF7F3F,#BFBFBF,#000000,#7F7FFF
2144,212361,monet,500,669,0.1997,0.14393,#BF7F3F,#BFFFFF,#3F3F3F,#7FBF7F,#FFFFFF,#3F7F3F,#BFBFFF,#BFBF7F,#000000,#FFFFBF
2146,212408,monet,500,652,0.19969,0.2421,#7F7FFF,#003F3F,#FFFFFF,#FFBF7F,#3F7F7F,#7F7F7F,#FFBFFF,#000000,#7FFFBF,#7F7F00
2148,212455,monet,500,754,0.19973,0.09786,#BFBFFF,#3F7F7F,#7F3F3F,#BFBF7F,#000000,#003F3F,#7FBFFF,#FFFF7F,#7F7FBF,#FFFFFF
2149,212460,monet,500,660,0.1997,0.0622,#FFFFFF,#7F3F00,#3F7FBF,#3F0000,#3F0000,#BF7F7F,#3F7F7F,#BF7FFF,#7FBFBF,#003F3F
2150,212461,monet,500,665,0.1997,0.14845,#000000,#7F7FBF,#FFFFBF,#3F3F3F,#3F7F3F,#FFBF3F,#007FBF,#BF7F3F,#BFBFBF,#7F7FFF
2152,212464,monet,500,681,0.19971,0.06836,#7F7FBF,#3F3F00,#BF7FBF,#FFFFBF,#7F7F00,#3F7F7F,#BFBF3F,#7FFFBF,#007FBF,#000000
2153,212466,monet,500,587,0.19966,0.03036,#FFBFFF,#3F7F00,#7F7F3F,#000000,#3F3F7F,#000000,#BFFFFF,#BFBF7F,#7F7FBF,#FFFFFF
2155,212627,monet,500,666,0.1997,0.51671,#FFFFBF,#007F3F,#00003F,#7FBF7F,#BFBFFF,#7F7F00,#FFFFFF,#000000,#3F7F7F,#FFFFBF
2156,212636,monet,500,684,0.19971,0.01976,#7F7FFF,#00003F,#BFBFFF,#7F7F7F,#003F3F,#BFBF7F,#003F3F,#3F3F3F,#003F7F,#FFFFFF
2157,212673,monet,500,747,0.19973,0.51662,#7FBFBF,#FFFFFF,#3F7FBF,#FFFFFF,#FFBFBF,#000000,#3F7F3F,#FFFFBF,#BFBF7F,#7FFFFF
2159,212683,monet,500,674,0.1997,0.34145,#3F7FBF,#003F00,#BFBFBF,#003FBF,#7F3F00,#7FBFBF,#3F7F3F,#FFFFFF,#FFBF3F,#BF7F3F
2160,212709,monet,500,594,0.19966,0.16737,#BFBFFF,#3F003F,#BF7F3F,#7F7FBF,#FFFFBF,#BFBF7F,#3F3F7F,#000000,#FFFFFF,#FFBF7F
2161,212734,monet,500,654,0.19969,0.0213,#7F7F00,#FFFFFF,#000000,#FFBFBF,#3F0000,#BF7F3F,#BFBFBF,#003F3F,#7F0000,#3F7F7F
2162,212768,monet,500,613,0.19967,0.0322,#7F7F00,#00003F,#7F7F3F,#7F3F00,#000000,#BFFF7F,#007F00,#3F0000,#7F003F,#FFBF00
2163,212775,monet,500,689,0.19971,0.20893,#000000,#FFBF3F,#7F3F3F,#7F7F7F,#BFFFBF,#00003F,#007F00,#FFFFBF,#BFBF00,#FFFF3F
2164,212846,monet,500,838,0.19976,0.19995,#BF3F3F,#BFBFFF,#3F3F3F,#7FBFBF,#3F3F3F,#FFFF7F,#FFFFFF,#BF7F7F,#7FBF3F,#000000
2165,212853,monet,500,860,0.19977,0.05083,#7F7F3F,#7F0000,#3F7FBF,#003F00,#FFBF7F,#000000,#3F3F7F,#BFBFBF,#7F7F00,#FF7F3F
2166,213026,monet,500,583,0.19966,0.03488,#FF7F3F,#000000,#3F7FBF,#00003F,#BFFFBF,#7F7F3F,#FFBFBF,#7F3F00,#3F3F3F,#BF7FBF
2167,213060,monet,500,728,0.19973,2.29338,#FFBFFF,#7FBF3F,#003F3F,#BFBFBF,#7F3F3F,#000000,#FFFF7F,#7FBFFF,#FFFFFF,#3F7FBF
2168,213062,monet,500,599,0.19967,1.59043,#FFFFFF,#003F7F,#BFBFBF,#7FFFFF,#7F7F3F,#FFFF7F,#3F7FBF,#003F00,#3F7FFF,#BF7F3F
2169,211944,monet,500,659,0.1997,0.17542,#7F0000,#7FFFFF,#BFFF00,#7F7F00,#000000,#7F7F3F,#7F7FBF,#003F00,#BF7F00,#BF7F3F
2170,212148,monet,500,664,0.1997,0.09404,#3F7F3F,#BFFFFF,#FFFFFF,#3F3F3F,#3FBFFF,#BF7F3F,#7FBFBF,#3F3FBF,#FFBFBF,#000000
2171,9223372032559843512,monet,500,615,0.19967,0.01528,#000000,#BFBF7F,#3F3F00,#7F7F00,#3F3F3F,#FFFFFF,#3F3F3F,#FFFF7F,#FF7F3F,#7F3F7F
2172,9223372032559848262,monet,500,580,0.19966,0.91469,#BFFF7F,#7F3F3F,#BFFFFF,#BF3F3F,#BF7F3F,#FFFFFF,#FFFF7F,#FF7FBF,#3F0000,#7F7FBF
2173,211736,monet,500,533,0.19962,0.09191,#7FBFBF,#7F7F3F,#000000,#7F7F7F,#BF0000,#3F3F7F,#BFBF3F,#FFFFBF,#7FFFFF,#3F7FFF
2174,211737,monet,500,644,0.19969,0.0269,#7F7F7F,#3F0000,#007FBF,#BFBFBF,#000000,#003F7F,#7F7FFF,#3F3F3F,#003F00,#BF7F3F
2176,211790,monet,500,691,0.19971,0.20175,#FFFFFF,#000000,#FFFFFF,#BF7F3F,#7F7FBF,#3F3F7F,#FFFFBF,#FFBF7F,#FFFF7F,#7F3F00
2177,211880,monet,500,603,0.19967,0.01532,#7F003F,#FFFF7F,#000000,#BF7F3F,#7F0000,#3F3F00,#3F3F00,#BF7F3F,#7F7F3F,#3F3F00
2178,211883,monet,500,362,0.19945,0.0082,#BF7F00,#3F3F00,#FFBF7F,#000000,#3F3F3F,#7F7F7F,#3F7F00,#FF7F3F,#3F3F00,#3F3F7F
2179,211941,monet,500,600,0.19967,0.10949,#003F7F,#BFFFFF,#BFBFBF,#000000,#FFFFBF,#FFFFFF,#7F7F3F,#7FBFFF,#BFBF3F,#3F7FBF
2180,211956,monet,500,558,0.19964,0.10203,#3F3F7F,#FFFF7F,#003F00,#FF7F3F,#7FBF7F,#FFFFFF,#7F7F00,#003F00,#7F0000,#BF3F7F
2181,212027,monet,500,673,0.1997,0.0239,#3F7F00,#FFFFBF,#00003F,#BF7F7F,#000000,#7F7F7F,#BF7F00,#FFFF7F,#7F0000,#003F3F
2182,212081,monet,500,591,0.19966,0.0668,#3F3F7F,#BFBFBF,#000000,#7FBF3F,#BFBF7F,#7F3F3F,#003F00,#3F7FBF,#BF0000,#FFFFFF
2183,212082,monet,500,404,0.1995,0.01917,#3F3F00,#FFBF7F,#3F3F00,#7F7F7F,#003F3F,#3F003F,#FFFFBF,#3F3F3F,#BF7F3F,#3F3F7F
2184,212090,monet,500,599,0.19967,0.09998,#7FBFBF,#BFFFFF,#003F3F,#FFFFFF,#7FBF00,#000000,#3F7F7F,#BFBF7F,#3FBFFF,#7F3F00
2185,212228,monet,500,675,0.1997,0.07956,#000000,#BFFFFF,#7F7F00,#FFFFFF,#7FBFBF,#BFBF00,#7F7F7F,#BFFFFF,#FFBF7F,#003F00
2188,212366,monet,500,580,0.19966,0.91469,#BFFF7F,#7F3F3F,#FF7F3F,#FFFFFF,#7F7F7F,#FFFF7F,#BFFFFF,#3F0000,#7F3F7F,#BF7FBF
2189,212368,monet,500,675,0.1997,0.0306,#7FBFBF,#3F3F3F,#3F7F7F,#BF7F3F,#FFFFBF,#000000,#7F3F00,#BF3F7F,#FF7FBF,#3F0000
2190,212370,monet,500,675,0.1997,0.30292,#BFBF3F,#7F3F3F,#BFBFFF,#BF7F3F,#FFBF3F,#BFBFBF,#000000,#FFFFBF,#7F7F7F,#FFFFFF
2192,212373,monet,500,639,0.19969,0.00423,#000000,#BFBFBF,#003F3F,#003F7F,#FFFFFF,#3F7FBF,#BFFFFF,#7F3FBF,#3F3F00,#7F7F3F
2194,212625,monet,500,668,0.1997,0.07774,#3F7F7F,#FFFFFF,#000000,#FFBF7F,#BF7F00,#007F00,#BFFFBF,#3F0000,#7F7F00,#BF7F7F
2195,212628,monet,500,676,0.1997,0.06793,#003F7F,#BFFFFF,#7F7F3F,#BF7FBF,#3F7FBF,#3F3F00,#3FBFBF,#FFBF7F,#000000,#7F7F3F
2196,212629,monet,500,406,0.19951,0.13244,#003F00,#7FFFBF,#3F7FBF,#BF7F7F,#7F7F00,#3F7FFF,#3F7F7F,#000000,#FFFFBF,#BF7FFF
2197,212643,monet,500,660,0.1997,0.02847,#BF7F3F,#3F3F3F,#BFBFFF,#7F3F00,#000000,#BFBFBF,#3F7F7F,#FFBF7F,#FFFFFF,#3F003F
2198,212644,monet,500,677,0.1997,0.0419,#3F3F00,#BFBFFF,#BF7F3F,#00003F,#7F7F00,#FFFFFF,#3F7F7F,#00003F,#BFBF7F,#7F7FBF
2200,212735,monet,500,680,0.19971,0.35793,#3F3F7F,#BFFFBF,#BFBF3F,#7FBFBF,#3F7FFF,#3F3F7F,#7F7F00,#000000,#7F7F3F,#FFFF3F
2202,212785,monet,500,690,0.19971,0.05407,#7F3F00,#BFBFBF,#000000,#FFFFFF,#7F7FBF,#3F0000,#BF3F7F,#BFBF3F,#3F3F7F,#FFBFBF
2203,212786,monet,500,663,0.1997,0.02218,#BFBFFF,#003F00,#7F7F3F,#BFBF7F,#000000,#7F3F7F,#3FBFBF,#FFFFBF,#3F007F,#007F7F
2205,213017,monet,500,672,0.1997,0.10636,#3FBFBF,#003F7F,#FFBF7F,#BF7F3F,#000000,#FFFFFF,#7F3F00,#7FBFBF,#3F7F7F,#3F3FBF
2206,213042,monet,500,674,0.1997,0.02244,#FFBF00,#003F3F,#000000,#7F3F7F,#000000,#BFBF3F,#7F7F00,#FFFF7F,#7F0000,#BFBFBF
2207,9223372032559848209,monet,500,678,0.19971,0.01856,#3F0000,#FFBF7F,#7F3F00,#3F0000,#BF7F3F,#FFFFFF,#003F00,#7F7FBF,#003F7F,#7F7F7F
2209,211807,monet,500,364,0.19945,0.18123,#FFBF7F,#3F3F00,#3FBF7F,#BF7F3F,#000000,#7FBFBF,#7F7F00,#003F7F,#7F3F7F,#FFFFFF
2210,211814,monet,500,362,0.19945,0.1774,#BFBF3F,#3F0000,#BF3F3F,#FF7FBF,#3F7F7F,#7F7F00,#7F7FBF,#007F00,#000000,#FFFFBF
2211,211902,monet,500,670,0.1997,0.02518,#3F0000,#FFBF3F,#003F3F,#7F7F7F,#3F3F00,#7FBF7F,#7F7F00,#FFBFBF,#7F3F3F,#3F3F00
2212,211958,monet,500,669,0.1997,0.0319,#7F3F3F,#3F0000,#FFBF3F,#3F3F00,#00003F,#000000,#FF3F3F,#FFBFBF,#7FBF3F,#7F3F7F
2213,212029,monet,500,684,0.19971,0.82289,#FFFF7F,#007F3F,#7FBFBF,#BFFFFF,#7F7F00,#000000,#7F3F7F,#3F003F,#BFBF3F,#3FBF7F
2214,212042,monet,500,301,0.19934,0.04902,#7F0000,#FFBF7F,#003F00,#3F3F3F,#FF0000,#000000,#FFFFFF,#7F7F7F,#7F3F00,#BF7F3F
2215,212174,monet,500,610,0.19967,0.03136,#000000,#3F7FBF,#BFBFFF,#7F7F3F,#7FBF7F,#007F7F,#FFFFFF,#003F3F,#FFBF7F,#3F7F00
